image_path,friction
medium\cam49_18-02_01-30.jpeg,0.1811
medium\cam49_18-02_01-39.jpeg,0.2702
medium\cam49_18-02_01-47.jpeg,0.1585
medium\cam49_18-02_01-52.jpeg,0.2324
medium\cam49_18-02_02-00.jpeg,0.2113
medium\cam49_18-02_02-04.jpeg,0.3915
medium\cam49_18-02_02-10.jpeg,0.3745
medium\cam49_18-02_02-22.jpeg,0.3962
medium\cam49_18-02_02-46.jpeg,0.3506
medium\cam49_18-02_02-53.jpeg,0.1627
medium\cam49_18-02_02-59.jpeg,0.3899
medium\cam49_18-02_03-18.jpeg,0.2311
medium\cam49_18-02_03-21.jpeg,0.3638
medium\cam49_18-02_03-24.jpeg,0.3051
medium\cam49_18-02_03-41.jpeg,0.2876
medium\cam49_18-02_03-45.jpeg,0.2001
medium\cam49_18-02_04-02.jpeg,0.3167
medium\cam49_18-02_04-15.jpeg,0.353
medium\cam49_18-02_04-21.jpeg,0.3006
medium\cam49_18-02_04-28.jpeg,0.3806
medium\cam49_18-02_04-34.jpeg,0.3917
medium\cam49_18-02_04-41.jpeg,0.2886
medium\cam49_18-02_04-48.jpeg,0.3262
medium\cam49_18-02_04-54.jpeg,0.3821
medium\cam49_18-02_05-05.jpeg,0.3156
medium\cam49_18-02_05-12.jpeg,0.3772
medium\cam49_18-02_06-58.jpeg,0.2135
medium\cam49_18-02_07-21.jpeg,0.3053
medium\cam49_18-02_07-32.jpeg,0.3674
medium\cam49_18-02_07-42.jpeg,0.3897
medium\cam49_18-02_07-56.jpeg,0.1884
medium\cam49_18-02_08-08.jpeg,0.2593
medium\cam49_18-02_08-21.jpeg,0.291
medium\cam49_18-02_08-35.jpeg,0.3016
medium\cam49_18-02_08-47.jpeg,0.3429
medium\cam49_18-02_09-13.jpeg,0.3839
medium\cam49_18-02_09-28.jpeg,0.3123
medium\cam49_18-02_09-42.jpeg,0.2526
medium\cam49_18-02_09-55.jpeg,0.3142
medium\cam49_18-02_10-07.jpeg,0.1864
medium\cam49_18-02_10-21.jpeg,0.242
medium\cam49_18-02_10-34.jpeg,0.3378
medium\cam49_18-02_10-48.jpeg,0.3452
medium\cam49_19-02_07-20.jpeg,0.3955
medium\cam49_19-02_07-32.jpeg,0.2295
medium\cam49_19-02_07-44.jpeg,0.24
medium\cam49_19-02_07-58.jpeg,0.2355
medium\cam49_19-02_08-23.jpeg,0.1834
medium\cam49_19-02_08-36.jpeg,0.3984
medium\cam49_19-02_08-48.jpeg,0.3652
medium\cam49_19-02_09-00.jpeg,0.2295
medium\cam49_19-02_09-12.jpeg,0.3966
medium\cam49_19-02_14-02.jpeg,0.3619
medium\cam49_25-02_08-40.jpeg,0.2861
medium\cam49_25-02_08-54.jpeg,0.1585
medium\cam49_25-02_09-07.jpeg,0.3068
medium\cam49_25-02_09-22.jpeg,0.3086
medium\cam49_25-02_14-14.jpeg,0.3053
medium\cam49_25-02_15-02.jpeg,0.2206
medium\cam49_25-02_15-25.jpeg,0.2646
medium\cam49_25-02_15-41.jpeg,0.3965
medium\cam49_25-02_15-55.jpeg,0.3017
medium\cam49_25-02_16-16.jpeg,0.1577
medium\cam49_25-02_16-33.jpeg,0.2883
medium\cam49_25-02_16-49.jpeg,0.3813
medium\cam49_25-02_17-20.jpeg,0.1861
medium\cam4_03-02_21-41.jpeg,0.3457
medium\cam4_03-02_21-57.jpeg,0.2379
medium\cam4_03-02_22-30.jpeg,0.3186
medium\cam4_03-02_22-47.jpeg,0.1983
medium\cam4_03-02_23-08.jpeg,0.2102
medium\cam4_03-02_23-59.jpeg,0.2426
medium\cam4_04-02_00-17.jpeg,0.212
medium\cam4_04-02_00-48.jpeg,0.2975
medium\cam4_04-02_01-03.jpeg,0.3505
medium\cam4_04-02_01-23.jpeg,0.3896
medium\cam4_04-02_01-56.jpeg,0.2837
medium\cam4_04-02_02-14.jpeg,0.3967
medium\cam4_04-02_02-46.jpeg,0.1799
medium\cam4_04-02_03-01.jpeg,0.1622
medium\cam4_04-02_04-06.jpeg,0.2606
medium\cam4_04-02_04-24.jpeg,0.2069
medium\cam4_04-02_04-43.jpeg,0.2716
medium\cam4_04-02_04-58.jpeg,0.3708
medium\cam4_04-02_05-13.jpeg,0.3523
medium\cam4_04-02_05-28.jpeg,0.3037
medium\cam4_04-02_07-24.jpeg,0.3034
medium\cam4_04-02_07-41.jpeg,0.3893
medium\cam4_04-02_08-15.jpeg,0.2284
medium\cam4_04-02_08-30.jpeg,0.3833
medium\cam4_04-02_08-48.jpeg,0.2346
medium\cam4_04-02_09-06.jpeg,0.2006
medium\cam4_04-02_09-21.jpeg,0.2476
medium\cam4_04-02_09-41.jpeg,0.2025
medium\cam4_04-02_10-15.jpeg,0.3705
medium\cam4_04-02_10-33.jpeg,0.2672
medium\cam4_04-02_10-48.jpeg,0.1748
medium\cam4_04-02_11-03.jpeg,0.2399
medium\cam4_04-02_11-25.jpeg,0.3433
medium\cam4_04-02_11-56.jpeg,0.2115
medium\cam4_17-02_22-22.jpeg,0.3162
medium\cam4_17-02_22-30.jpeg,0.1506
medium\cam4_17-02_22-35.jpeg,0.1699
medium\cam4_17-02_22-44.jpeg,0.2792
medium\cam4_17-02_22-48.jpeg,0.2476
medium\cam4_17-02_22-53.jpeg,0.1607
medium\cam4_17-02_23-07.jpeg,0.1888
medium\cam4_17-02_23-16.jpeg,0.2822
medium\cam4_17-02_23-25.jpeg,0.2844
medium\cam4_17-02_23-38.jpeg,0.2917
medium\cam4_17-02_23-47.jpeg,0.3905
medium\cam4_17-02_23-51.jpeg,0.2856
medium\cam4_17-02_23-55.jpeg,0.1625
medium\cam4_18-02_00-04.jpeg,0.3251
medium\cam4_18-02_00-08.jpeg,0.2401
medium\cam4_18-02_00-17.jpeg,0.3296
medium\cam4_18-02_00-21.jpeg,0.2337
medium\cam4_18-02_00-30.jpeg,0.2786
medium\cam4_18-02_00-35.jpeg,0.3286
medium\cam4_18-02_00-39.jpeg,0.2554
medium\cam4_18-02_00-47.jpeg,0.2499
medium\cam4_18-02_01-00.jpeg,0.3913
medium\cam4_18-02_01-13.jpeg,0.251
medium\cam4_18-02_01-17.jpeg,0.2903
medium\cam4_18-02_01-30.jpeg,0.1524
medium\cam4_18-02_01-51.jpeg,0.3046
medium\cam4_18-02_02-04.jpeg,0.2423
medium\cam4_18-02_02-09.jpeg,0.3095
medium\cam4_18-02_02-22.jpeg,0.2604
medium\cam4_18-02_02-26.jpeg,0.3988
medium\cam4_18-02_02-46.jpeg,0.2046
medium\cam4_18-02_02-53.jpeg,0.2393
medium\cam4_18-02_02-59.jpeg,0.1512
medium\cam4_18-02_03-03.jpeg,0.2996
medium\cam4_18-02_03-17.jpeg,0.2098
medium\cam4_18-02_03-24.jpeg,0.2912
medium\cam4_18-02_03-41.jpeg,0.384
medium\cam4_18-02_03-50.jpeg,0.2934
medium\cam4_18-02_03-53.jpeg,0.2252
medium\cam4_18-02_04-02.jpeg,0.1894
medium\cam4_18-02_04-08.jpeg,0.3752
medium\cam4_18-02_04-14.jpeg,0.1844
medium\cam4_18-02_04-18.jpeg,0.3077
medium\cam4_18-02_04-24.jpeg,0.3959
medium\cam4_18-02_04-31.jpeg,0.3702
medium\cam4_18-02_04-37.jpeg,0.2799
medium\cam4_18-02_04-50.jpeg,0.1573
medium\cam4_18-02_04-57.jpeg,0.198
medium\cam4_18-02_05-04.jpeg,0.2351
medium\cam4_18-02_05-08.jpeg,0.1972
medium\cam4_18-02_05-16.jpeg,0.3911
medium\cam4_18-02_06-58.jpeg,0.1551
medium\cam4_18-02_07-20.jpeg,0.1796
medium\cam4_18-02_07-34.jpeg,0.1594
medium\cam4_18-02_07-55.jpeg,0.3075
medium\cam4_18-02_08-34.jpeg,0.1686
medium\cam4_18-02_08-46.jpeg,0.282
medium\cam4_18-02_09-12.jpeg,0.3705
medium\cam4_18-02_09-27.jpeg,0.2081
medium\cam4_18-02_09-41.jpeg,0.3629
medium\cam4_18-02_10-20.jpeg,0.3433
medium\cam4_18-02_10-33.jpeg,0.1981
medium\cam4_18-02_10-47.jpeg,0.2867
medium\cam4_18-02_11-00.jpeg,0.2989
medium\cam4_18-02_11-13.jpeg,0.3068
medium\cam4_18-02_11-30.jpeg,0.3391
medium\cam4_18-02_11-43.jpeg,0.3353
medium\cam4_18-02_11-55.jpeg,0.2097
medium\cam4_19-02_07-19.jpeg,0.3167
medium\cam4_19-02_07-31.jpeg,0.2374
medium\cam4_19-02_07-44.jpeg,0.2397
medium\cam4_19-02_07-57.jpeg,0.214
medium\cam4_19-02_08-10.jpeg,0.3851
medium\cam4_19-02_08-23.jpeg,0.3302
medium\cam4_19-02_08-35.jpeg,0.2495
medium\cam4_19-02_08-47.jpeg,0.2767
medium\cam4_19-02_08-59.jpeg,0.2063
medium\cam4_19-02_09-11.jpeg,0.2129
medium\cam4_19-02_09-23.jpeg,0.1945
medium\cam4_25-02_08-53.jpeg,0.1634
medium\cam4_25-02_09-07.jpeg,0.3892
medium\cam4_25-02_09-20.jpeg,0.3739
medium\cam4_25-02_14-13.jpeg,0.1858
medium\cam4_25-02_16-15.jpeg,0.2678
medium\cam4_25-02_16-32.jpeg,0.1891
medium\cam4_25-02_16-48.jpeg,0.2486
medium\cam4_25-02_17-03.jpeg,0.2055
medium\cam4_25-02_17-19.jpeg,0.2345
medium\cam4_25-02_17-35.jpeg,0.2567
medium\cam502_03-02_21-29.jpeg,0.2737
medium\cam502_03-02_22-08.jpeg,0.2806
medium\cam502_03-02_22-25.jpeg,0.2967
medium\cam502_03-02_22-46.jpeg,0.2507
medium\cam502_03-02_23-18.jpeg,0.1965
medium\cam502_03-02_23-34.jpeg,0.211
medium\cam502_03-02_23-53.jpeg,0.3307
medium\cam502_04-02_00-11.jpeg,0.1829
medium\cam502_04-02_00-30.jpeg,0.1609
medium\cam502_04-02_00-58.jpeg,0.2331
medium\cam502_04-02_01-18.jpeg,0.2377
medium\cam502_04-02_01-33.jpeg,0.2408
medium\cam502_04-02_01-50.jpeg,0.243
medium\cam502_04-02_02-07.jpeg,0.2396
medium\cam502_04-02_02-24.jpeg,0.2391
medium\cam502_04-02_02-41.jpeg,0.2745
medium\cam502_04-02_03-30.jpeg,0.2747
medium\cam502_04-02_03-44.jpeg,0.1822
medium\cam502_04-02_04-03.jpeg,0.3838
medium\cam502_04-02_04-18.jpeg,0.1836
medium\cam502_04-02_04-52.jpeg,0.3426
medium\cam502_04-02_05-07.jpeg,0.1598
medium\cam502_04-02_05-25.jpeg,0.2816
medium\cam502_04-02_08-08.jpeg,0.3295
medium\cam502_04-02_08-44.jpeg,0.3272
medium\cam502_04-02_08-58.jpeg,0.2704
medium\cam502_04-02_09-17.jpeg,0.2298
medium\cam502_04-02_09-33.jpeg,0.3804
medium\cam502_04-02_09-52.jpeg,0.3389
medium\cam502_04-02_10-07.jpeg,0.3856
medium\cam502_04-02_10-24.jpeg,0.3171
medium\cam502_04-02_10-41.jpeg,0.3359
medium\cam502_04-02_11-03.jpeg,0.156
medium\cam502_04-02_11-16.jpeg,0.2493
medium\cam502_04-02_11-48.jpeg,0.3315
medium\cam502_17-02_21-24.jpeg,0.152
medium\cam502_17-02_21-33.jpeg,0.2888
medium\cam502_17-02_21-41.jpeg,0.2099
medium\cam502_17-02_21-59.jpeg,0.2165
medium\cam502_17-02_22-03.jpeg,0.2749
medium\cam502_17-02_22-12.jpeg,0.3247
medium\cam502_17-02_22-17.jpeg,0.3842
medium\cam502_17-02_22-26.jpeg,0.1901
medium\cam502_17-02_22-34.jpeg,0.3686
medium\cam502_17-02_22-43.jpeg,0.2096
medium\cam502_18-02_02-59.jpeg,0.3354
medium\cam502_18-02_03-03.jpeg,0.3627
medium\cam502_18-02_03-17.jpeg,0.3494
medium\cam502_18-02_03-41.jpeg,0.3609
medium\cam502_18-02_03-50.jpeg,0.267
medium\cam502_18-02_03-53.jpeg,0.1962
medium\cam502_18-02_04-02.jpeg,0.2075
medium\cam502_18-02_04-08.jpeg,0.3531
medium\cam502_18-02_04-11.jpeg,0.3207
medium\cam502_18-02_04-24.jpeg,0.2585
medium\cam502_18-02_04-31.jpeg,0.2023
medium\cam502_18-02_04-50.jpeg,0.2989
medium\cam502_18-02_04-57.jpeg,0.2978
medium\cam502_18-02_05-04.jpeg,0.3705
medium\cam502_18-02_05-08.jpeg,0.177
medium\cam502_18-02_05-15.jpeg,0.1687
medium\cam502_18-02_06-57.jpeg,0.3616
medium\cam502_18-02_07-08.jpeg,0.3757
medium\cam502_18-02_07-54.jpeg,0.3908
medium\cam502_18-02_08-06.jpeg,0.3469
medium\cam502_18-02_08-19.jpeg,0.1914
medium\cam502_18-02_08-33.jpeg,0.1971
medium\cam502_18-02_08-46.jpeg,0.3221
medium\cam502_18-02_08-59.jpeg,0.1607
medium\cam502_18-02_09-26.jpeg,0.3901
medium\cam502_18-02_09-40.jpeg,0.3261
medium\cam502_18-02_09-53.jpeg,0.2762
medium\cam502_18-02_10-06.jpeg,0.2581
medium\cam502_18-02_10-19.jpeg,0.2925
medium\cam502_18-02_10-32.jpeg,0.2523
medium\cam502_18-02_10-46.jpeg,0.1556
medium\cam502_18-02_11-12.jpeg,0.2545
medium\cam502_18-02_11-29.jpeg,0.1737
medium\cam502_18-02_16-59.jpeg,0.3725
medium\cam502_19-02_07-02.jpeg,0.2006
medium\cam502_19-02_07-30.jpeg,0.2528
medium\cam502_19-02_07-43.jpeg,0.2636
medium\cam502_19-02_07-56.jpeg,0.2492
medium\cam502_19-02_08-09.jpeg,0.2522
medium\cam502_19-02_08-22.jpeg,0.3167
medium\cam502_19-02_08-34.jpeg,0.2531
medium\cam502_19-02_08-46.jpeg,0.2156
medium\cam502_19-02_08-58.jpeg,0.3936
medium\cam502_19-02_09-10.jpeg,0.1637
medium\cam502_19-02_09-22.jpeg,0.2091
medium\cam502_19-02_15-01.jpeg,0.3631
medium\cam502_19-02_16-49.jpeg,0.1952
medium\cam502_25-02_12-42.jpeg,0.3881
medium\cam502_25-02_13-42.jpeg,0.1884
medium\cam502_25-02_13-52.jpeg,0.3831
medium\cam502_25-02_14-34.jpeg,0.2523
medium\cam502_25-02_14-58.jpeg,0.3706
medium\cam502_25-02_15-23.jpeg,0.3171
medium\cam502_25-02_15-39.jpeg,0.3581
medium\cam502_25-02_15-53.jpeg,0.3902
medium\cam502_25-02_16-14.jpeg,0.2604
medium\cam502_25-02_16-30.jpeg,0.303
medium\cam502_25-02_17-03.jpeg,0.3259
medium\cam502_25-02_17-18.jpeg,0.3605
medium\cam502_25-02_17-34.jpeg,0.2588
medium\cam509_03-02_21-29.jpeg,0.1524
medium\cam509_03-02_21-51.jpeg,0.2075
medium\cam509_03-02_22-08.jpeg,0.338
medium\cam509_03-02_22-25.jpeg,0.3143
medium\cam509_03-02_22-41.jpeg,0.1838
medium\cam509_03-02_23-13.jpeg,0.1642
medium\cam509_03-02_23-34.jpeg,0.2165
medium\cam509_03-02_23-47.jpeg,0.1634
medium\cam509_04-02_00-05.jpeg,0.2514
medium\cam509_04-02_00-22.jpeg,0.1578
medium\cam509_04-02_00-43.jpeg,0.2822
medium\cam509_04-02_00-58.jpeg,0.3136
medium\cam509_04-02_01-13.jpeg,0.2526
medium\cam509_04-02_01-28.jpeg,0.2568
medium\cam509_04-02_01-45.jpeg,0.2877
medium\cam509_04-02_02-07.jpeg,0.3439
medium\cam509_04-02_02-19.jpeg,0.3072
medium\cam509_04-02_02-35.jpeg,0.3969
medium\cam509_04-02_02-51.jpeg,0.2451
medium\cam509_04-02_03-30.jpeg,0.2571
medium\cam509_04-02_03-42.jpeg,0.2113
medium\cam509_04-02_04-00.jpeg,0.272
medium\cam509_04-02_04-15.jpeg,0.205
medium\cam509_04-02_04-30.jpeg,0.2055
medium\cam509_04-02_04-46.jpeg,0.3982
medium\cam509_04-02_05-19.jpeg,0.3564
medium\cam509_17-02_22-17.jpeg,0.2401
medium\cam509_17-02_23-29.jpeg,0.2286
medium\cam509_17-02_23-37.jpeg,0.1565
medium\cam509_17-02_23-42.jpeg,0.378
medium\cam509_17-02_23-55.jpeg,0.2978
medium\cam509_18-02_00-00.jpeg,0.2014
medium\cam509_18-02_00-08.jpeg,0.2568
medium\cam509_18-02_00-13.jpeg,0.1964
medium\cam509_18-02_00-21.jpeg,0.2566
medium\cam509_18-02_00-26.jpeg,0.3567
medium\cam509_18-02_00-35.jpeg,0.2817
medium\cam509_18-02_00-47.jpeg,0.3285
medium\cam509_18-02_00-51.jpeg,0.3123
medium\cam509_18-02_01-04.jpeg,0.1675
medium\cam509_18-02_01-09.jpeg,0.2191
medium\cam509_18-02_01-17.jpeg,0.32
medium\cam509_18-02_01-30.jpeg,0.1686
medium\cam509_18-02_02-09.jpeg,0.314
medium\cam509_18-02_02-13.jpeg,0.2185
medium\cam509_18-02_02-22.jpeg,0.3517
medium\cam509_18-02_02-26.jpeg,0.2599
medium\cam509_18-02_02-49.jpeg,0.2253
medium\cam509_18-02_03-03.jpeg,0.3455
medium\cam509_18-02_03-17.jpeg,0.2072
medium\cam509_18-02_03-20.jpeg,0.1537
medium\cam509_18-02_03-27.jpeg,0.3171
medium\cam509_18-02_03-41.jpeg,0.1976
medium\cam509_18-02_03-50.jpeg,0.2569
medium\cam509_18-02_04-02.jpeg,0.2392
medium\cam509_18-02_04-11.jpeg,0.3199
medium\cam509_18-02_04-24.jpeg,0.2039
medium\cam509_18-02_04-34.jpeg,0.2403
medium\cam509_18-02_04-44.jpeg,0.2167
medium\cam509_18-02_04-47.jpeg,0.3717
medium\cam509_18-02_04-54.jpeg,0.1685
medium\cam509_18-02_05-00.jpeg,0.2907
medium\cam509_18-02_05-08.jpeg,0.2375
medium\cam509_18-02_05-12.jpeg,0.2899
medium\cam513_18-02_07-08.jpeg,0.3013
medium\cam513_18-02_07-19.jpeg,0.3748
medium\cam513_18-02_07-31.jpeg,0.3503
medium\cam513_18-02_07-54.jpeg,0.3491
medium\cam513_18-02_08-19.jpeg,0.3214
medium\cam513_18-02_08-33.jpeg,0.3218
medium\cam513_18-02_09-00.jpeg,0.2551
medium\cam513_18-02_09-12.jpeg,0.1773
medium\cam513_18-02_09-26.jpeg,0.2168
medium\cam513_18-02_09-41.jpeg,0.2145
medium\cam513_18-02_09-53.jpeg,0.368
medium\cam513_18-02_10-06.jpeg,0.3276
medium\cam513_18-02_10-19.jpeg,0.1552
medium\cam513_18-02_10-32.jpeg,0.251
medium\cam513_18-02_10-46.jpeg,0.2524
medium\cam513_18-02_11-12.jpeg,0.2072
medium\cam513_19-02_07-03.jpeg,0.3629
medium\cam513_19-02_07-19.jpeg,0.1747
medium\cam513_19-02_07-30.jpeg,0.3257
medium\cam513_19-02_07-56.jpeg,0.2379
medium\cam513_19-02_08-09.jpeg,0.3185
medium\cam513_19-02_08-22.jpeg,0.3502
medium\cam513_19-02_08-34.jpeg,0.3769
medium\cam513_19-02_08-46.jpeg,0.1883
medium\cam513_19-02_08-58.jpeg,0.2887
medium\cam513_19-02_09-10.jpeg,0.326
medium\cam513_19-02_09-22.jpeg,0.2746
medium\cam513_19-02_14-21.jpeg,0.39
medium\cam513_19-02_14-41.jpeg,0.2363
medium\cam513_19-02_15-22.jpeg,0.3349
medium\cam513_25-02_10-10.jpeg,0.1711
medium\cam513_25-02_10-49.jpeg,0.3007
medium\cam513_25-02_11-13.jpeg,0.3013
medium\cam513_25-02_11-26.jpeg,0.3192
medium\cam513_25-02_11-38.jpeg,0.1949
medium\cam513_25-02_11-51.jpeg,0.363
medium\cam513_25-02_12-04.jpeg,0.2263
medium\cam513_25-02_12-25.jpeg,0.3484
medium\cam513_25-02_12-42.jpeg,0.3661
medium\cam513_25-02_13-13.jpeg,0.222
medium\cam513_25-02_13-42.jpeg,0.3596
medium\cam513_25-02_13-52.jpeg,0.2603
medium\cam513_25-02_14-34.jpeg,0.1807
medium\cam513_25-02_14-59.jpeg,0.2755
medium\cam513_25-02_15-23.jpeg,0.1889
medium\cam513_25-02_15-39.jpeg,0.1829
medium\cam513_25-02_16-14.jpeg,0.1849
medium\cam513_25-02_16-47.jpeg,0.254
medium\cam513_25-02_17-19.jpeg,0.2713
medium\cam513_25-02_17-35.jpeg,0.1811
medium\cam516_18-02_06-57.jpeg,0.2721
medium\cam516_18-02_07-08.jpeg,0.2452
medium\cam516_18-02_07-19.jpeg,0.2549
medium\cam516_18-02_07-31.jpeg,0.3248
medium\cam516_18-02_07-54.jpeg,0.2361
medium\cam516_18-02_08-20.jpeg,0.301
medium\cam516_18-02_08-46.jpeg,0.2867
medium\cam516_18-02_09-00.jpeg,0.2073
medium\cam516_18-02_09-41.jpeg,0.1735
medium\cam516_18-02_09-53.jpeg,0.2918
medium\cam516_18-02_10-06.jpeg,0.1978
medium\cam516_18-02_10-33.jpeg,0.2298
medium\cam516_18-02_10-46.jpeg,0.2732
medium\cam516_18-02_11-13.jpeg,0.3699
medium\cam516_19-02_07-03.jpeg,0.1746
medium\cam516_19-02_07-19.jpeg,0.1863
medium\cam516_19-02_07-30.jpeg,0.3876
medium\cam516_19-02_07-43.jpeg,0.3246
medium\cam516_19-02_07-56.jpeg,0.2729
medium\cam516_19-02_08-09.jpeg,0.2806
medium\cam516_19-02_08-22.jpeg,0.3609
medium\cam516_19-02_08-46.jpeg,0.2101
medium\cam516_19-02_08-58.jpeg,0.196
medium\cam516_19-02_09-11.jpeg,0.3302
medium\cam516_19-02_09-22.jpeg,0.2367
medium\cam516_19-02_14-21.jpeg,0.2479
medium\cam516_19-02_14-41.jpeg,0.2568
medium\cam516_19-02_15-02.jpeg,0.3941
medium\cam516_19-02_15-22.jpeg,0.2806
medium\cam516_25-02_09-06.jpeg,0.3637
medium\cam516_25-02_09-20.jpeg,0.2798
medium\cam516_25-02_09-33.jpeg,0.1764
medium\cam516_25-02_09-45.jpeg,0.3139
medium\cam516_25-02_09-58.jpeg,0.3653
medium\cam516_25-02_10-36.jpeg,0.3121
medium\cam516_25-02_10-49.jpeg,0.2466
medium\cam516_25-02_11-00.jpeg,0.2236
medium\cam516_25-02_11-13.jpeg,0.2284
medium\cam516_25-02_11-26.jpeg,0.2131
medium\cam516_25-02_11-51.jpeg,0.3305
medium\cam516_25-02_12-04.jpeg,0.3543
medium\cam516_25-02_12-25.jpeg,0.2523
medium\cam516_25-02_12-42.jpeg,0.3215
medium\cam516_25-02_13-13.jpeg,0.3152
medium\cam516_25-02_13-31.jpeg,0.3182
medium\cam516_25-02_13-42.jpeg,0.2097
medium\cam516_25-02_13-52.jpeg,0.1789
medium\cam516_25-02_14-59.jpeg,0.3713
medium\cam516_25-02_15-23.jpeg,0.2551
medium\cam516_25-02_15-39.jpeg,0.2825
medium\cam516_25-02_15-54.jpeg,0.3769
medium\cam516_25-02_16-14.jpeg,0.3612
medium\cam516_25-02_16-47.jpeg,0.2477
medium\cam516_25-02_17-03.jpeg,0.3333
medium\cam516_25-02_17-19.jpeg,0.1804
medium\cam516_25-02_17-35.jpeg,0.3275
medium\cam523_03-02_21-41.jpeg,0.3964
medium\cam523_03-02_22-46.jpeg,0.3726
medium\cam523_03-02_23-24.jpeg,0.3385
medium\cam523_03-02_23-39.jpeg,0.3136
medium\cam523_03-02_23-59.jpeg,0.1897
medium\cam523_04-02_00-11.jpeg,0.3528
medium\cam523_04-02_00-30.jpeg,0.2032
medium\cam523_04-02_00-48.jpeg,0.3701
medium\cam523_04-02_01-03.jpeg,0.271
medium\cam523_04-02_01-23.jpeg,0.295
medium\cam523_04-02_01-40.jpeg,0.2387
medium\cam523_04-02_02-14.jpeg,0.3084
medium\cam523_04-02_02-29.jpeg,0.3232
medium\cam523_04-02_02-46.jpeg,0.1541
medium\cam523_04-02_03-01.jpeg,0.2354
medium\cam523_04-02_04-06.jpeg,0.3095
medium\cam523_04-02_04-24.jpeg,0.3769
medium\cam523_04-02_04-43.jpeg,0.2653
medium\cam523_17-02_23-33.jpeg,0.3605
medium\cam523_17-02_23-37.jpeg,0.2213
medium\cam523_17-02_23-51.jpeg,0.1978
medium\cam523_17-02_23-55.jpeg,0.22
medium\cam523_18-02_00-21.jpeg,0.3129
medium\cam523_18-02_00-30.jpeg,0.2214
medium\cam523_18-02_00-35.jpeg,0.1674
medium\cam523_18-02_00-39.jpeg,0.1974
medium\cam523_18-02_00-47.jpeg,0.3685
medium\cam523_18-02_01-00.jpeg,0.1936
medium\cam523_18-02_01-04.jpeg,0.3231
medium\cam523_18-02_01-13.jpeg,0.3834
medium\cam523_18-02_01-17.jpeg,0.1669
medium\cam523_18-02_01-30.jpeg,0.2816
medium\cam523_18-02_01-38.jpeg,0.29
medium\cam523_18-02_01-43.jpeg,0.1671
medium\cam523_18-02_01-51.jpeg,0.3678
medium\cam523_18-02_01-55.jpeg,0.182
medium\cam523_18-02_02-04.jpeg,0.1975
medium\cam523_18-02_02-09.jpeg,0.1798
medium\cam523_18-02_02-14.jpeg,0.1933
medium\cam523_18-02_02-22.jpeg,0.2173
medium\cam523_18-02_02-26.jpeg,0.347
medium\cam523_18-02_02-49.jpeg,0.1825
medium\cam523_18-02_02-59.jpeg,0.194
medium\cam523_18-02_03-17.jpeg,0.1647
medium\cam523_18-02_03-24.jpeg,0.2362
medium\cam523_18-02_03-41.jpeg,0.312
medium\cam523_18-02_03-53.jpeg,0.1945
medium\cam523_18-02_04-02.jpeg,0.2355
medium\cam523_18-02_04-08.jpeg,0.2464
medium\cam523_18-02_04-14.jpeg,0.3598
medium\cam523_18-02_04-21.jpeg,0.3234
medium\cam523_18-02_04-31.jpeg,0.2404
medium\cam523_18-02_04-37.jpeg,0.1715
medium\cam523_18-02_04-44.jpeg,0.3145
medium\cam523_18-02_04-50.jpeg,0.2721
medium\cam523_18-02_04-57.jpeg,0.2406
medium\cam523_18-02_05-04.jpeg,0.322
medium\cam523_18-02_05-08.jpeg,0.2401
medium\cam523_18-02_05-16.jpeg,0.2159
medium\cam529_03-02_21-30.jpeg,0.1956
medium\cam529_03-02_21-57.jpeg,0.3484
medium\cam529_03-02_22-13.jpeg,0.1509
medium\cam529_03-02_22-30.jpeg,0.3502
medium\cam529_03-02_23-24.jpeg,0.3327
medium\cam529_03-02_23-39.jpeg,0.3068
medium\cam529_03-02_23-59.jpeg,0.1979
medium\cam529_04-02_00-17.jpeg,0.3949
medium\cam529_04-02_00-48.jpeg,0.1519
medium\cam529_04-02_01-03.jpeg,0.342
medium\cam529_04-02_01-23.jpeg,0.3401
medium\cam529_04-02_01-40.jpeg,0.25
medium\cam529_04-02_01-56.jpeg,0.1823
medium\cam529_04-02_02-29.jpeg,0.1976
medium\cam529_04-02_02-46.jpeg,0.1537
medium\cam529_04-02_03-05.jpeg,0.2131
medium\cam529_04-02_03-30.jpeg,0.1604
medium\cam529_04-02_03-51.jpeg,0.2717
medium\cam529_04-02_04-09.jpeg,0.2777
medium\cam529_04-02_04-24.jpeg,0.1754
medium\cam529_04-02_04-43.jpeg,0.1641
medium\cam529_04-02_04-58.jpeg,0.1876
medium\cam529_04-02_05-13.jpeg,0.2449
medium\cam529_04-02_05-31.jpeg,0.2827
medium\cam529_17-02_23-51.jpeg,0.3239
medium\cam529_18-02_00-04.jpeg,0.2449
medium\cam529_18-02_00-13.jpeg,0.3582
medium\cam529_18-02_00-17.jpeg,0.1623
medium\cam529_18-02_00-30.jpeg,0.2953
medium\cam529_18-02_00-43.jpeg,0.3726
medium\cam529_18-02_00-56.jpeg,0.2554
medium\cam529_18-02_01-00.jpeg,0.2901
medium\cam529_18-02_01-13.jpeg,0.3846
medium\cam529_18-02_01-21.jpeg,0.185
medium\cam529_18-02_01-26.jpeg,0.2309
medium\cam529_18-02_01-34.jpeg,0.3637
medium\cam529_18-02_01-38.jpeg,0.1727
medium\cam529_18-02_01-43.jpeg,0.275
